"ITEM","DEPT","CLASS","SUBCLASS","STANDARD_UOM"
"3701222602733","201","252","1220","EA"
"3473311879066","109","150","1104","EA"
"3614271739896","101","152","1110","EA"
"3614271739902","101","152","1110","EA"
"3614271739926","101","152","1110","EA"
"3614271739933","101","152","1110","EA"
"3614271739940","101","152","1110","EA"
"3614272127517","101","152","1110","EA"
"3614272127524","101","152","1110","EA"
"3614272127531","101","152","1110","EA"
"3614272127548","101","152","1110","EA"
"3614272127555","101","152","1110","EA"
"3614272127562","101","152","1110","EA"
"020714213886","101","158","1140","EA"
"020714668778","101","150","1104","EA"
"020714668785","101","150","1104","EA"
"020714668792","101","150","1104","EA"
"020714668808","101","150","1104","EA"
"020714716707","101","157","1137","EA"
"020714731847","101","157","1137","EA"
"020714755355","101","156","1132","EA"
"194250001792","107","156","1133","EA"
"3700076451320","101","159","1147","EA"
"3700076451337","101","159","1147","EA"
"3700076451344","101","159","1147","EA"
"3700076451351","101","159","1147","EA"
"3700076451368","101","159","1147","EA"
"3700076451375","101","159","1147","EA"
"3700076451382","101","159","1147","EA"
"020714091125","101","368","1351","EA"
"020714091132","101","368","1350","EA"
"020714097738","101","368","1350","EA"
"020714602093","101","159","1148","EA"
"020714602109","101","159","1148","EA"
"020714670016","101","159","1148","EA"
"194251003771","108","159","1143","EA"
"194251077147","108","159","1143","EA"
"3700076455403","101","156","1130","EA"
"3700076455410","101","156","1130","EA"
"3700076455427","101","156","1130","EA"
"3700076455434","101","156","1130","EA"
"3700076455441","101","156","1130","EA"
"3365440007017","101","152","1110","EA"
"3365440063037","101","152","1110","EA"
"3473311807106","109","156","1130","EA"
"3473311809223","109","156","1130","EA"
"3473311809230","109","156","1130","EA"
"3473311809247","109","156","1130","EA"
"3473311809254","109","156","1130","EA"
"020714045159","101","356","1318","EA"
"027131635260","101","163","1164","EA"
"027131635277","101","163","1167","EA"
"027131730507","101","163","1166","EA"
"037182654189","101","160","1154","EA"
"037182654202","101","160","1152","EA"
"037182654295","101","160","1154","EA"
"037182654318","101","160","1154","EA"
"037182654325","101","160","1154","EA"
"3473311703415","109","159","1147","EA"
"037182654417","101","160","1154","EA"
"3473311807113","109","156","1130","EA"
"3473311807120","109","156","1130","EA"
"3473311807137","109","156","1130","EA"
"3473311807144","109","156","1130","EA"
"3760298541391","200","252","1220","EA"
"3700431450081","202","252","1221","EA"
"3700431400222","202","254","1227","EA"
"3700431400277","202","254","1227","EA"
"3700431400345","202","254","1227","EA"
"3338221002716","401","457","1427","EA"
"3338221002877","401","457","1427","EA"
"3338221003065","401","457","1427","EA"
"3338221003072","401","457","1427","EA"
"3338221003867","401","457","1427","EA"
"3338221005946","401","457","1427","EA"
"3338221007100","401","457","1427","EA"
"3760041758168","401","455","1421","EA"
"3606000453746","504","551","1504","EA"
"390205022892","502","552","1507","EA"
"380641000639","504","551","1505","EA"
"390205025008","502","552","1507","EA"
"380641000929","504","551","1505","EA"
"390205025206","502","552","1507","EA"
"380641001063","504","551","1504","EA"
"390205025367","502","552","1507","EA"
"020714001537","101","152","1112","EA"
"194250001853","107","156","1133","EA"
"020714002053","101","152","1112","EA"
"3473311853110","109","164","1175","EA"
"3473311853127","109","164","1175","EA"
"3473311853134","109","164","1175","EA"
"3473311853417","109","164","1175","EA"
"3473311853424","109","164","1175","EA"
"3473311853431","109","164","1175","EA"
"037182654097","101","153","1115","EA"
"037182654103","101","153","1115","EA"
"037182654110","101","153","1115","EA"
"020714608330","101","155","1123","EA"
"3700076447972","101","152","1110","EA"
"3700076447989","101","152","1110","EA"
"3700076447996","101","152","1110","EA"
"3700076448009","101","152","1110","EA"
"3700076448016","101","152","1110","EA"
"3700076448023","101","152","1110","EA"
"3700076448030","101","152","1110","EA"
"3700076451399","101","159","1147","EA"
"3700076451405","101","159","1147","EA"
"3700076451412","101","159","1147","EA"
"020714739256","101","159","1147","EA"
"020714739300","101","159","1147","EA"
"020714739317","101","159","1147","EA"
"020714739324","101","159","1147","EA"
"020714739348","101","159","1147","EA"
"020714739355","101","159","1147","EA"
"020714739362","101","159","1147","EA"
"020714739386","101","159","1147","EA"
"020714739393","101","159","1147","EA"
"020714161682","101","364","1341","EA"
"020714376109","101","364","1341","EA"
"194250007206","107","150","1103","EA"
"194251077154","108","159","1143","EA"
"194251077161","108","159","1143","EA"
"194251077178","108","159","1143","EA"
"194251077185","108","159","1143","EA"
"194251077192","108","159","1143","EA"
"3365440094352","101","152","1110","EA"
"3760298541407","200","252","1220","EA"
"3760298541414","200","252","1220","EA"
"3760298541438","200","252","1220","EA"
"3760298541452","200","252","1220","EA"
"3760298541476","200","252","1220","EA"
"3760298541483","200","252","1220","EA"
"3760298541490","200","252","1220","EA"
"3473311703422","109","159","1147","EA"
"037182654509","101","160","1153","EA"
"3473311703439","109","159","1147","EA"
"037182654721","101","160","1154","EA"
"3473311703446","109","159","1147","EA"
"037182654738","101","160","1154","EA"
"3473311703460","109","159","1147","EA"
"3473311703477","109","159","1147","EA"
"3473311807151","109","156","1130","EA"
"3473311807168","109","156","1130","EA"
"3473311807175","109","156","1130","EA"
"3473311809261","109","156","1130","EA"
"020714125608","101","356","1318","EA"
"3473311840103","109","151","1105","EA"
"3473311806017","109","156","1129","EA"
"3473311806024","109","156","1129","EA"
"3473311420008","109","359","1327","EA"
"3473311426017","109","359","1327","EA"
"3473311626004","109","359","1327","EA"
"3473311680501","109","355","1314","EA"
"3700431431448","202","254","1227","EA"
"3473311592200","109","356","1320","EA"
"3473311592309","109","352","1306","EA"
"3473311806031","109","156","1129","EA"
"3473311806048","109","156","1129","EA"
"3473311061058","109","356","1319","EA"
"3473311524003","109","356","1318","EA"
"3473311524256","109","356","1318","EA"
"3700431438461","202","656","1623","EA"
"3700431432377","202","254","1227","EA"
"3700431432384","202","254","1227","EA"
"3473311692108","109","455","1420","EA"
"3473311692603","109","455","1419","EA"
"3365440742246","101","162","1160","EA"
"3365440742307","101","162","1160","EA"
"3700076448047","101","152","1110","EA"
"020714755362","101","156","1132","EA"
"020714755379","101","156","1132","EA"
"020714755386","101","156","1132","EA"
"020714755393","101","156","1132","EA"
"020714755409","101","156","1132","EA"
"020714755416","101","156","1132","EA"
"020714755423","101","156","1132","EA"
"020714755447","101","156","1132","EA"
"3700076439205","101","156","1129","EA"
"194250001914","107","156","1133","EA"
"020714011963","101","152","1112","EA"
"194250001976","107","156","1133","EA"
"020714322397","101","152","1112","EA"
"3473311853318","109","164","1176","EA"
"3473311853325","109","164","1176","EA"
"3473311853332","109","164","1176","EA"
"3365440115422","101","152","1110","EA"
"3700076455458","101","156","1130","EA"
"3700076455465","101","156","1130","EA"
"3700076455472","101","156","1130","EA"
"3700076455489","101","156","1130","EA"
"020714739416","101","159","1147","EA"
"040232024153","106","163","1166","EA"
"040232024160","106","163","1167","EA"
"020714744762","101","351","1303","EA"
"194250007213","107","150","1103","EA"
"3700076444452","101","368","1350","EA"
"194250025682","107","157","1136","EA"
"020714258511","101","351","1303","EA"
"194251077208","108","159","1143","EA"
"194251077215","108","159","1143","EA"
"194251077222","108","159","1143","EA"
"194251077239","108","159","1143","EA"
"3700076455502","101","156","1130","EA"
"3700076456165","101","156","1130","EA"
"3700076456172","101","156","1130","EA"
"3700076456189","101","156","1130","EA"
"037182654967","101","160","1153","EA"
"3473311703484","109","159","1147","EA"
"3473311703491","109","159","1147","EA"
"192333015490","101","355","1314","EA"
"3473311703507","109","159","1147","EA"
"192333015568","101","355","1314","EA"
"3473311703538","109","159","1147","EA"
"192333015599","101","355","1314","EA"
"3473311703545","109","159","1147","EA"
"192333015629","101","355","1314","EA"
"3473311703552","109","159","1147","EA"
"192333015636","101","355","1314","EA"
"3473311320001","109","355","1315","EA"
"3473311807182","109","156","1130","EA"
"3473311807199","109","156","1130","EA"
"020714235338","101","152","1110","EA"
"3473311807205","109","156","1130","EA"
"3473311840257","109","151","1105","EA"
"3473311703569","109","159","1147","EA"
"192333052105","101","361","1335","EA"
"3473311703576","109","159","1147","EA"
"192333052198","101","162","1160","EA"
"3473311879073","109","150","1104","EA"
"3700431400499","202","254","1227","EA"
"3700431400536","202","254","1227","EA"
"3700076454758","101","162","1159","EA"
"3700076454765","101","162","1159","EA"
"3700076455878","101","359","1330","EA"
"3473311590305","109","355","1314","EA"
"3473311875419","109","153","1115","EA"
"3473311875426","109","153","1115","EA"
"3473311266002","109","355","1314","EA"
"3473311460011","109","355","1314","EA"
"3473311640406","109","156","1133","EA"
"3473311640413","109","156","1133","EA"
"3473311640420","109","156","1133","EA"
"3473311640437","109","156","1133","EA"
"3473311682215","109","552","1507","EA"
"3473311879011","109","150","1104","EA"
"3700076457544","101","160","1154","EA"
"3473311524355","109","359","1328","EA"
"3700076457841","101","155","1125","EA"
"3700076458220","101","160","1154","EA"
"3614271641922","101","159","1146","EA"
"3614271642141","101","159","1146","EA"
"3700076457223","101","152","1110","EA"
"3473311875211","109","153","1116","EA"
"3700076457230","101","152","1110","EA"
"3700076441628","101","152","1109","EA"
"3700076441635","101","152","1109","EA"
"3700076441642","101","152","1109","EA"
"3700076454208","101","152","1109","EA"
"3700076454222","101","152","1109","EA"
"3700076454246","101","152","1109","EA"
"020714305383","101","355","1314","EA"
"3700076439212","101","156","1129","EA"
"3473311866011","109","155","1125","EA"
"3700076439229","101","156","1129","EA"
"3473311866028","109","155","1125","EA"
"194251136011","108","152","1110","EA"
"194250002034","107","156","1133","EA"
"194250002096","107","156","1133","EA"
"194250002157","107","156","1133","EA"
"3700076456196","101","156","1130","EA"
"3700076456202","101","156","1130","EA"
"3700076456219","101","156","1130","EA"
"3700076456226","101","156","1130","EA"
"3700076456233","101","156","1130","EA"
"3380810126952","300","368","1350","EA"
"3380810157475","300","368","1351","EA"
"3522933027253","300","361","1335","EA"
"3522933027802","300","361","1335","EA"
"3522930003212","300","356","1319","EA"
"099999000917","300","152","1111","EA"
"3522930003663","300","368","1351","EA"
"191677315792","302","457","1427","EA"
"1230000065115","300","361","1335","EA"
"1230000065450","300","361","1335","EA"
"1230000065467","300","361","1335","EA"
"1230000065498","300","361","1335","EA"
"3522933028076","300","361","1335","EA"
"3473311703583","109","159","1147","EA"
"192333111031","101","361","1335","EA"
"3473311703590","109","159","1147","EA"
"3473311032003","109","356","1319","EA"
"3700076448771","101","359","1330","EA"
"3473311042002","109","356","1319","EA"
"3473311130006","109","351","1303","EA"
"3473311964007","109","364","1341","EA"
"020714235352","101","152","1110","EA"
"3473311807212","109","156","1130","EA"
"020714235369","101","152","1110","EA"
"3473311807229","109","156","1130","EA"
"3473311807236","109","156","1130","EA"
"3700076443776","101","356","1318","EA"
"192333111154","101","160","1154","EA"
"3473311703606","109","159","1147","EA"
"3473311985606","109","364","1341","EA"
"3473311693754","109","455","1420","EA"
"3473311754011","109","159","1143","EA"
"3473311754028","109","159","1143","EA"
"194250002638","107","156","1133","EA"
"3614271722881","101","156","1130","EA"
"194250002690","107","156","1133","EA"
"3614271722898","101","156","1130","EA"
"194250039498","107","156","1133","EA"
"3614271722904","101","156","1130","EA"
"020714832995","101","159","1147","EA"
"3473311874207","109","154","1121","EA"
"020714833008","101","159","1147","EA"
"3473311874214","109","154","1121","EA"
"020714833015","101","159","1147","EA"
"3473311874221","109","154","1121","EA"
"020714838614","101","159","1147","EA"
"3473311874238","109","154","1121","EA"
"020714838621","101","159","1147","EA"
"3473311874245","109","154","1121","EA"
"3700076448276","101","355","1314","EA"
"3473311972033","109","254","1227","EA"
"3700076458145","101","355","1314","EA"
"3473311875228","109","153","1116","EA"
"3700076457247","101","152","1110","EA"
"3473311875235","109","153","1116","EA"
"3700076457261","101","152","1110","EA"
"3473311875242","109","153","1116","EA"
"3700076457285","101","152","1110","EA"
"3700076457308","101","152","1110","EA"
"020714288594","101","552","1507","EA"
"020714804480","101","355","1314","EA"
"020714322014","101","351","1303","EA"
"020714322021","101","351","1303","EA"
"020714462710","101","355","1314","EA"
"020714462727","101","355","1314","EA"
"020714462734","101","355","1314","EA"
"020714462741","101","355","1314","EA"
"027131305989","101","355","1314","EA"
"194251136028","108","152","1110","EA"
"3700076439366","101","150","1103","EA"
"3473311866035","109","155","1125","EA"
"3700076439397","101","150","1103","EA"
"3473311866042","109","155","1125","EA"
